id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",% Voix/inscrits 17,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",% Voix/exprimés 17,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",% Voix/exprimés 17,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Elu 17,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Elu 17,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Numéro de panneau 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Numéro de panneau 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Nuance candidat 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Nuance candidat 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Nom candidat 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Nom candidat 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Prénom candidat 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Prénom candidat 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Sexe candidat 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Sexe candidat 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Voix 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Voix 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",% Voix/inscrits 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",% Voix/inscrits 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",% Voix/exprimés 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",% Voix/exprimés 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Elu 18,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Elu 18,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Numéro de panneau 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Numéro de panneau 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Nuance candidat 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Nuance candidat 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Nom candidat 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Nom candidat 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Prénom candidat 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Prénom candidat 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Sexe candidat 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Sexe candidat 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Voix 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Voix 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",% Voix/inscrits 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",% Voix/inscrits 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",% Voix/exprimés 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",% Voix/exprimés 19,
09,Ariège,09001,1ère circonscription,57416,40831,"71,11%",16585,"28,89%",37931,"66,06%","92,90%",1947,"3,39%","4,77%",953,"1,66%","2,33%",Elu 19,
09,Ariège,09002,2ème circonscription,62051,43489,"70,09%",18562,"29,91%",41268,"66,51%","94,89%",1475,"2,38%","3,39%",746,"1,20%","1,72%",Elu 19,
