id_dep,libDep,id_circo,libCirco,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,indicateur,valeur
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Numéro de panneau 10,10.0
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Numéro de panneau 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Numéro de panneau 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Numéro de panneau 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Numéro de panneau 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Numéro de panneau 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Numéro de panneau 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Nuance candidat 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Nuance candidat 10,EXD
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Nuance candidat 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Nuance candidat 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Nuance candidat 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Nuance candidat 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Nuance candidat 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Nuance candidat 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Nom candidat 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Nom candidat 10,KOFFI
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Nom candidat 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Nom candidat 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Nom candidat 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Nom candidat 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Nom candidat 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Nom candidat 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Prénom candidat 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Prénom candidat 10,Martial
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Prénom candidat 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Prénom candidat 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Prénom candidat 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Prénom candidat 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Prénom candidat 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Prénom candidat 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Sexe candidat 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Sexe candidat 10,MASCULIN
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Sexe candidat 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Sexe candidat 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Sexe candidat 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Sexe candidat 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Sexe candidat 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Sexe candidat 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Voix 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Voix 10,55.0
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Voix 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Voix 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Voix 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Voix 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Voix 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Voix 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",% Voix/inscrits 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",% Voix/inscrits 10,"0,07%"
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",% Voix/inscrits 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",% Voix/inscrits 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",% Voix/inscrits 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",% Voix/inscrits 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",% Voix/inscrits 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",% Voix/inscrits 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",% Voix/exprimés 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",% Voix/exprimés 10,"0,10%"
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",% Voix/exprimés 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",% Voix/exprimés 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",% Voix/exprimés 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",% Voix/exprimés 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",% Voix/exprimés 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",% Voix/exprimés 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Elu 10,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Elu 10,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Elu 10,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Elu 10,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Elu 10,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Elu 10,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Elu 10,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Elu 10,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Numéro de panneau 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Numéro de panneau 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Numéro de panneau 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Numéro de panneau 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Numéro de panneau 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Numéro de panneau 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Numéro de panneau 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Numéro de panneau 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Nuance candidat 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Nuance candidat 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Nuance candidat 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Nuance candidat 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Nuance candidat 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Nuance candidat 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Nuance candidat 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Nuance candidat 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Nom candidat 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Nom candidat 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Nom candidat 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Nom candidat 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Nom candidat 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Nom candidat 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Nom candidat 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Nom candidat 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Prénom candidat 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Prénom candidat 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Prénom candidat 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Prénom candidat 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Prénom candidat 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Prénom candidat 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Prénom candidat 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Prénom candidat 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Sexe candidat 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Sexe candidat 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Sexe candidat 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Sexe candidat 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Sexe candidat 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Sexe candidat 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Sexe candidat 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Sexe candidat 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Voix 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Voix 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Voix 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Voix 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Voix 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Voix 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Voix 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Voix 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",% Voix/inscrits 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",% Voix/inscrits 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",% Voix/inscrits 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",% Voix/inscrits 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",% Voix/inscrits 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",% Voix/inscrits 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",% Voix/inscrits 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",% Voix/inscrits 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",% Voix/exprimés 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",% Voix/exprimés 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",% Voix/exprimés 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",% Voix/exprimés 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",% Voix/exprimés 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",% Voix/exprimés 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",% Voix/exprimés 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",% Voix/exprimés 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Elu 11,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Elu 11,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Elu 11,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Elu 11,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Elu 11,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Elu 11,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Elu 11,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Elu 11,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Numéro de panneau 12,
29,Finistère,29002,2ème circonscription,78166,54557,"69,80%",23609,"30,20%",53426,"68,35%","97,93%",1075,"1,38%","1,97%",56,"0,07%","0,10%",Numéro de panneau 12,
29,Finistère,29003,3ème circonscription,93853,69023,"73,54%",24830,"26,46%",67160,"71,56%","97,30%",1505,"1,60%","2,18%",358,"0,38%","0,52%",Numéro de panneau 12,
29,Finistère,29004,4ème circonscription,84364,62008,"73,50%",22356,"26,50%",60680,"71,93%","97,86%",963,"1,14%","1,55%",365,"0,43%","0,59%",Numéro de panneau 12,
29,Finistère,29005,5ème circonscription,98753,72724,"73,64%",26029,"26,36%",71168,"72,07%","97,86%",1119,"1,13%","1,54%",437,"0,44%","0,60%",Numéro de panneau 12,
29,Finistère,29006,6ème circonscription,91534,66931,"73,12%",24603,"26,88%",65116,"71,14%","97,29%",1294,"1,41%","1,93%",521,"0,57%","0,78%",Numéro de panneau 12,
29,Finistère,29007,7ème circonscription,83684,62579,"74,78%",21105,"25,22%",61026,"72,92%","97,52%",1032,"1,23%","1,65%",521,"0,62%","0,83%",Numéro de panneau 12,
29,Finistère,29008,8ème circonscription,91739,66623,"72,62%",25116,"27,38%",64942,"70,79%","97,48%",1139,"1,24%","1,71%",542,"0,59%","0,81%",Numéro de panneau 12,
29,Finistère,29001,1ère circonscription,92336,69589,"75,36%",22747,"24,64%",67938,"73,58%","97,63%",1156,"1,25%","1,66%",495,"0,54%","0,71%",Nuance candidat 12,
